,index,Unnamed: 0,0,1,2,3,4,5
7479,69,69,[u'Geyserville 2012'],[u'Ridge Vineyards'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $38.98\n', u'\n']"
7480,70,70,[u'Mountain Cuv\xe9e 2013'],[u'Chappellet'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $29.97\n', u'\n']"
7481,71,71,[u'Bonarda 2011'],[u'El Enemigo'],[u'Mendoza'],[u'Argentina'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $24.38\n', u'\n']"
7482,72,72,[u'Saint-Est\xe8phe 2009'],[u'Ch\xe2teau Ph\xe9lan S\xe9gur'],[u'Saint-Est\xe8phe'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $59.95\n', u'\n']"
7483,73,73,[u'Gala 2 Cabernet Sauvignon - Cabernet Franc - Merlot 2012'],[u'Luigi Bosca'],[u'Lujan de Cuyo'],[u'Argentina'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $37.98\n', u'\n']"
7484,74,74,[u'Z Blend 2010'],[u'Paraduxx'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $45.98\n', u'\n']"
7485,75,75,[u'Margaux Grand Cru Class\xe9 2006'],[u'Ch\xe2teau du Tertre'],[u'Margaux'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $52.97\n', u'\n']"
7486,76,76,"[u""Clos de l'Oratoire des Papes Ch\xe2teauneuf-du-Pape 2013""]",[u'Ogier'],[u'Ch\xe2teauneuf-du-Pape'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $45.59\n', u'\n']"
7487,77,77,[u'Pinot Noir 2013'],[u'Failla'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $35.98\n', u'\n']"
7488,78,78,[u'Gaston Hochar 2001'],[u'Ch\xe2teau Musar'],[u'Bekaa Valley'],[u'Lebanon'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $65.48\n', u'\n']"
7489,79,79,[u'Estate Cabernet Sauvignon 2012'],[u'St. Supery'],[u'Rutherford'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $29.97\n', u'\n']"
7490,80,80,[u'Cabernet Sauvignon 2012'],[u'Terrunyo'],[u'Valle Central'],[u'Chile'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $37.43\n', u'\n']"
7491,81,81,[u'Alter Ego (La R\xe9serve du General) 2008'],[u'Ch\xe2teau Palmer'],[u'Margaux'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $91.22\n', u'\n']"
7492,82,82,[u'Cabernet Sauvignon Napa Valley 2012'],[u'Ramey'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $58.48\n', u'\n']"
7493,83,83,[u'Ch\xe2teauneuf-du-Pape 2011'],[u'Ch\xe2teau La Nerthe'],[u'Ch\xe2teauneuf-du-Pape'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $53.49\n', u'\n']"
7494,84,84,[u'Lindaflor Malbec 2009'],[u'Monteviejo'],[u'Tunuy\xe1n'],[u'Argentina'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $37.56\n', u'\n']"
7495,85,85,[u'Rioja Reserva 2008'],[u'Contino'],[u'Rioja'],[u'Spain'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $46.52\n', u'\n']"
7496,86,86,[u'C\xf4te-R\xf4tie Brune & Blonde de Guigal 2010'],[u'E. Guigal'],[u'Northern Rh\xf4ne'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $65.99\n', u'\n']"
7497,87,87,[u'Pauillac Grand Cru Class\xe9 2008'],[u'Ch\xe2teau Pontet-Canet'],[u'Pauillac'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $119.19\n', u'\n']"
7498,88,88,[u'Brunello di Montalcino 2008'],[u'Talenti'],[u'Brunello di Montalcino'],[u'Italy'],"[u'\nAvg. Rating: 4.2\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $55.48\n', u'\n']"
7499,89,89,[u'Napa Valley Cabernet Sauvignon 2010'],[u'Hall Wines'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $45.98\n', u'\n']"
7500,90,90,[u'Carmen\xe9r\xe8 2012'],[u'Terrunyo'],[u'Valle Central'],[u'Chile'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $36.73\n', u'\n']"
7501,91,91,[u'Russian River Valley Pinot Noir 2013'],[u'J Vineyards & Winery'],[u'Sonoma County'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $34.98\n', u'\n']"
7502,92,92,[u'Pauillac Grand Vin Grand Cru Class\xe9 2011'],[u'Ch\xe2teau Lynch-Bages'],[u'Pauillac'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $128.99\n', u'\n']"
7503,93,93,[u'Chianti Classico Vigneto Gran Selezione San Lorenzo 2011'],[u'Castello di Ama'],[u'Toscana'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $47.58\n', u'\n']"
7504,94,94,[u'Pauillac Grand Cru Class\xe9 2006'],[u'Ch\xe2teau Grand-Puy-Lacoste'],[u'Pauillac'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $79.97\n', u'\n']"
7505,95,95,[u'Haut-M\xe9doc 2005'],[u'Ch\xe2teau Sociando-Mallet'],[u'Haut-M\xe9doc'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $69.96\n', u'\n']"
7506,96,96,[u'Haut-M\xe9doc 2004'],[u'Ch\xe2teau Sociando-Mallet'],[u'Haut-M\xe9doc'],[u'France'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $51.94\n', u'\n']"
7507,97,97,[u'Bramare Lujan de Cuyo Cabernet Sauvignon 2012'],[u'Vi\xf1a Cobos'],[u'Mendoza'],[u'Argentina'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $39.98\n', u'\n']"
7508,98,98,[u'Old Vine Zinfandel 2013'],[u'Klinker Brick'],[u'Lodi'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $18.98\n', u'\n']"
7509,99,99,[u'Malleolus 2008'],[u'Emilio Moro'],[u'Ribera del Duero'],[u'Spain'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $64.97\n', u'\n']"
7510,0,0,[u'Saint-Julien Grand Cru Class\xe9 2005'],[u'Ch\xe2teau Lagrange'],[u'Saint-Julien'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $82.43\n', u'\n']"
7511,1,1,[u'Saint-Est\xe8phe 2009'],[u'Ch\xe2teau de Pez'],[u'Saint-Est\xe8phe'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $51.49\n', u'\n']"
7512,2,2,[u'Saint-Est\xe8phe Grand Cru Class\xe9 2004'],[u'Ch\xe2teau Calon-S\xe9gur'],[u'Saint-Est\xe8phe'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $130.27\n', u'\n']"
7513,3,3,[u'Cabernet Sauvignon 2013'],[u'Mount Veeder Winery'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $37.45\n', u'\n']"
7514,4,4,[u'Saint-Est\xe8phe 2006'],[u'Ch\xe2teau Montrose'],[u'Saint-Est\xe8phe'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $119.97\n', u'\n']"
7515,5,5,[u'Haut-M\xe9doc 2010'],[u'Ch\xe2teau Belgrave'],[u'Haut-M\xe9doc'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $55.96\n', u'\n']"
7516,6,6,[u'Expresivo 2013'],[u'BenMarco'],[u'Mendoza'],[u'Argentina'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $29.96\n', u'\n']"
7517,7,7,[u'St. Henri Shiraz 2009'],[u'Penfolds'],[u'South Australia'],[u'Australia'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $80.28\n', u'\n']"
7518,8,8,[u'Gaston Hochar 2000'],[u'Ch\xe2teau Musar'],[u'Bekaa Valley'],[u'Lebanon'],"[u'\nAvg. Rating: 4.2\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $65.38\n', u'\n']"
7519,9,9,[u'Ch\xe2teauneuf-du-Pape 2008'],[u'Ch\xe2teau La Nerthe'],[u'Ch\xe2teauneuf-du-Pape'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $49.98\n', u'\n']"
7520,10,10,[u'Cabernet Sauvignon 2012'],[u'Groth'],[u'Oakville'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $56.47\n', u'\n']"
7521,11,11,[u'Cabernet Sauvignon 2014'],[u'Justin'],[u'Paso Robles'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $24.98\n', u'\n']"
7522,12,12,[u'Ribera Del Duero 2009'],[u'Dominio de Atauta'],[u'Ribera del Duero'],[u'Spain'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $39.48\n', u'\n']"
7523,13,13,"[u""Harmonium Nero D'Avola 2010""]",[u'Firriato'],[u'Terre Siciliane'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $24.93\n', u'\n']"
7524,14,14,[u'DNA 99 Single Vineyard Merlot 2008'],[u'Pizzato'],[u'Vale dos Vinhedos'],[u'Brazil'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $46.24\n', u'\n']"
7525,15,15,[u'Saint-Julien 2008'],[u'Ch\xe2teau Leoville Barton'],[u'Saint-Julien'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $92.98\n', u'\n']"
7526,16,16,[u'Ch\xe2teauneuf-du-Pape Cuv\xe9e Anonyme Rouge 2009'],[u'Xavier Vignon'],[u'Ch\xe2teauneuf-du-Pape'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $44.96\n', u'\n']"
7527,17,17,[u'Malbec 2013'],[u'Mendel'],[u'Mendoza'],[u'Argentina'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $26.18\n', u'\n']"
7528,18,18,[u'Brioso 2012'],[u'Susana Balbo'],[u'Mendoza'],[u'Argentina'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $41.23\n', u'\n']"
7529,19,19,[u'Ch\xe2teau des Fines Roches Ch\xe2teauneuf-Du-Pape 2011'],[u'Mousset-Barrot'],[u'Ch\xe2teauneuf-du-Pape'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $41.99\n', u'\n']"
7530,20,20,[u'Numanthia 2007'],[u'Bodega Numanthia'],[u'Toro'],[u'Spain'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $54.98\n', u'\n']"
7531,21,21,[u'Quantum 2012'],[u'Beringer Vineyards'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $54.48\n', u'\n']"
7532,22,22,[u'A Amarone della Valpolicella 2012'],[u'Alpha Zeta'],[u'Veneto'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $44.99\n', u'\n']"
7533,23,23,[u'Finca Terrerazo 2011'],[u'Mustiguillo'],[u'Valencia'],[u'Spain'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $37.98\n', u'\n']"
7534,24,24,[u'Napa Valley Red Blend 2013'],[u'Taken'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $29.97\n', u'\n']"
7535,25,25,[u'Pessac-Leognan Grand Cru Class\xe9 de Graves 2007'],[u'Domaine de Chevalier'],[u'Pessac-Leognan'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $75.97\n', u'\n']"
7536,26,26,[u'Priorat Embruix 2012'],[u'Vall Llach'],[u'Priorat'],[u'Spain'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $26.97\n', u'\n']"
7537,27,27,[u'Lytton Springs 2013'],[u'Ridge Vineyards'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $37.98\n', u'\n']"
7538,28,28,[u'Pinot Noir'],[u'La Crema'],[u'Sonoma County'],[u'United States'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $22.98\n', u'\n']"
7539,29,29,[u'Cabernet Sauvignon 2013'],[u'Ch\xe2teau Montelena'],[u'Calistoga'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $49.98\n', u'\n']"
7540,30,30,[u'Rioja Reserva 2008'],[u'Valenciso'],[u'Rioja'],[u'Spain'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $36.98\n', u'\n']"
7541,31,31,[u'Malbec 2013'],[u'Luca'],[u'Mendoza'],[u'Argentina'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $29.97\n', u'\n']"
7542,32,32,[u'Corte B 2012'],[u'Bodega Vistalba'],[u'Mendoza'],[u'Argentina'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $24.23\n', u'\n']"
7543,33,33,[u'Margaux Grand Cru Class\xe9 Grand Vin 2009'],[u'Ch\xe2teau Brane-Cantenac'],[u'Margaux'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $108.98\n', u'\n']"
7544,34,34,[u'Two Left Feet Shiraz - Cabernet - Merlot 2014'],[u'Mollydooker'],[u'McLaren Vale'],[u'Australia'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $27.98\n', u'\n']"
7545,35,35,[u'Pessac-Leognan Grand Cru Class\xe9 de Graves 2009'],[u'Domaine de Chevalier'],[u'Pessac-Leognan'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $98.99\n', u'\n']"
7546,36,36,[u'Il Grigio Chianti Classico Gran Selezione 2010'],[u'San Felice'],[u'Toscana'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $38.95\n', u'\n']"
7547,37,37,[u'Zinfandel 2012'],[u'Frank Family Vineyards'],[u'Calistoga'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $33.98\n', u'\n']"
7548,38,38,[u'Magnificat 2012'],[u'Franciscan'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $49.98\n', u'\n']"
7549,39,39,[u'Brunello di Montalcino 2008'],[u'Fuligni'],[u'Toscana'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $54.98\n', u'\n']"
7550,40,40,[u'Oakville Cabernet Sauvignon 2012'],[u'Robert Mondavi'],[u'Oakville'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $49.98\n', u'\n']"
7551,41,41,[u'Margaux Grand Cru Class\xe9 Grand Vin 2008'],[u'Ch\xe2teau Brane-Cantenac'],[u'Margaux'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $75.96\n', u'\n']"
7552,42,42,[u'Saint-Julien Grand Cru Class\xe9 2001'],[u'Ch\xe2teau Gruaud-Larose'],[u'Saint-Julien'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $94.99\n', u'\n']"
7553,43,43,[u'Memorias 2011'],[u'El Principal'],[u'Valle del Maipo'],[u'Chile'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $24.98\n', u'\n']"
7554,44,44,[u'Cabernet Sauvignon 2010'],[u'Trefethen'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $51.99\n', u'\n']"
7555,45,45,[u'Saint-\xc9milion Grand Cru Class\xe9 2009'],[u'Ch\xe2teau Fleur Cardinale'],[u'Saint-\xc9milion'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $71.98\n', u'\n']"
7556,46,46,[u'Margaux Grand Cru Class\xe9 2009'],[u'Ch\xe2teau Prieur\xe9-Lichine'],[u'Margaux'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $78.66\n', u'\n']"
7557,47,47,[u'Ch\xe2teauneuf-du-Pape La Crau 2008'],[u'Domaine du Vieux T\xe9l\xe9graphe'],[u'Ch\xe2teauneuf-du-Pape'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $58.93\n', u'\n']"
7558,48,48,[u'Castello di Fonterutoli 2007'],[u'Mazzei'],[u'Chianti'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $73.66\n', u'\n']"
7559,49,49,[u'Barbaresco 2010'],[u'Pio Cesare'],[u'Piemonte'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $61.98\n', u'\n']"
7560,50,50,[u'Haut-M\xe9doc 2000'],[u'Ch\xe2teau Sociando-Mallet'],[u'Haut-M\xe9doc'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $84.94\n', u'\n']"
7561,51,51,[u'Toscana Le Cupole Rosso 2010'],[u'Tenuta di Trinoro'],[u'Toscana'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $34.98\n', u'\n']"
7562,52,52,[u'Corte B 2013'],[u'Bodega Vistalba'],[u'Mendoza'],[u'Argentina'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $23.96\n', u'\n']"
7563,53,53,[u'Gattinara Riserva 2009'],[u'Travaglini'],[u'Gattinara'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $48.90\n', u'\n']"
7564,54,54,[u'Taberner Tierra de C\xe1diz 2007'],[u'Huerta de Albala'],[u'C\xe1diz'],[u'Spain'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $101.99\n', u'\n']"
7565,55,55,[u'Saint-Est\xe8phe 2010'],[u'Ch\xe2teau Lafon-Rochet'],[u'Saint-Est\xe8phe'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $64.98\n', u'\n']"
7566,56,56,[u'Cabernet Sauvignon 2012'],[u'Markham Vineyards'],[u'St. Helena'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $33.96\n', u'\n']"
7567,57,57,[u'Haut-M\xe9doc Grand Cru Class\xe9 2000'],[u'Ch\xe2teau Cantemerle'],[u'Haut-M\xe9doc'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $52.93\n', u'\n']"
7568,58,58,[u'Pauillac Grand Cru Class\xe9 2008'],[u'Ch\xe2teau Pichon Longueville Comtesse de Lalande'],[u'Pauillac'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $134.99\n', u'\n']"
7569,59,59,[u'Freakshow Cabernet Sauvignon'],[u'Michael David'],[u'California'],[u'United States'],"[u'\nAvg. Rating: 3.9\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $19.98\n', u'\n']"
7570,60,60,[u'Ch\xe2teauneuf-du-Pape 2010'],[u'E. Guigal'],[u'Northern Rh\xf4ne'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $49.94\n', u'\n']"
7571,61,61,[u'Gattinara Tre Vigne 2009'],[u'Travaglini'],[u'Gattinara'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $28.00\n', u'\n']"
7572,62,62,[u'Nebbiolo Langhe Il Favot'],[u'Poderi Aldo Conterno'],[u'Piemonte'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $80.00\n', u'\n']"
7573,63,63,[u'Saint-\xc9milion Premier Grand Cru Class\xe9 2007'],[u'Ch\xe2teau Canon'],[u'Saint-\xc9milion'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $71.94\n', u'\n']"
7574,64,64,[u'Brunello di Montalcino 2011'],[u'Banfi'],[u'Toscana'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $69.98\n', u'\n']"
7575,65,65,[u'California Sexual Chocolate Red 2013'],[u'SLO Down'],[u'Sonoma County'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $24.98\n', u'\n']"
7576,66,66,[u'Pinot Noir Cumberland Reserve 2013'],[u'Bergstr\xf6m'],[u'Willamette Valley'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $42.93\n', u'\n']"
7577,67,67,[u'Saint-Est\xe8phe Grand Cru Class\xe9 2003'],[u'Ch\xe2teau Calon-S\xe9gur'],[u'Saint-Est\xe8phe'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $118.99\n', u'\n']"
7578,68,68,[u'Les Terrasses Velles Vinyes Priorat 2014'],[u'Alvaro Palacios'],[u'Priorat'],[u'Spain'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $39.96\n', u'\n']"
7579,69,69,[u'Ch\xe2teauneuf-du-Pape 2012'],[u'Ch\xe2teau de la Gardine'],[u'Ch\xe2teauneuf-du-Pape'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $40.58\n', u'\n']"
7580,70,70,[u'Zinfandel 2013'],[u'Napa Cellars'],[u'Napa Valley'],[u'United States'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $21.29\n', u'\n']"
7581,71,71,[u'Il Fauno di Arcanum 2011'],[u'Arcanum'],[u'Toscana'],[u'Italy'],"[u'\nAvg. Rating: 4.2\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $29.94\n', u'\n']"
7582,72,72,[u'Il Fauno di Arcanum 2010'],[u'Arcanum'],[u'Toscana'],[u'Italy'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $29.97\n', u'\n']"
7583,73,73,[u'Margaux Grand Cru Class\xe9 2004'],[u'Ch\xe2teau Lascombes'],[u'Margaux'],[u'France'],"[u'\nAvg. Rating: 4.1\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $79.97\n', u'\n']"
7584,74,74,[u'Douro Valley Tinto 2009'],[u'Quinta da Romaneira'],[u'Douro'],[u'Portugal'],"[u'\nAvg. Rating: 4.0\n', u'\n', u'\n', u'\n', u'\n']","[u'\nAvg. Price: $41.47\n', u'\n']"
